movie_id	title	year	imdb_id
1549	Rough Magic	1995	tt0114303
1550	Trial and Error	1997	tt0120373
1552	Con Air	1997	tt0118880
1554	Pillow Book, The	1996	tt0114134
1555	To Have, or Not (En avoir (ou pas))	1995	tt0112951
1556	Speed 2: Cruise Control	1997	tt0120179
1562	Batman & Robin	1997	tt0118688
1563	Dream With the Fishes	1997	tt0119019
1564	For Roseanna (Roseanna's Grave)	1997	tt0120034
1566	Hercules	1997	tt0119282
1569	My Best Friend's Wedding	1997	tt0119738
1570	Tetsuo II: Body Hammer	1992	tt0105569
1571	When the Cat's Away (Chacun cherche son chat)	1996	tt0115856
1573	Face/Off	1997	tt0119094
1575	Gabbeh	1996	tt0116384
1580	Men in Black (a.k.a. MIB)	1997	tt0119654
1581	Out to Sea	1997	tt0119848
1582	Wild America	1997	tt0120512
1583	Simple Wish, A	1997	tt0120133
1584	Contact	1997	tt0118884
1586	G.I. Jane	1997	tt0119173
1587	Conan the Barbarian	1982	tt0082198
1588	George of the Jungle	1997	tt0119190
1589	Cop Land	1997	tt0118887
1590	Event Horizon	1997	tt0119081
1591	Spawn	1997	tt0120177
1592	Air Bud	1997	tt0118570
1593	Picture Perfect	1997	tt0119896
1594	In the Company of Men	1997	tt0119361
1595	Free Willy 3: The Rescue	1997	tt0119152
1596	Career Girls	1997	tt0118818
1597	Conspiracy Theory	1997	tt0118883
1598	Desperate Measures	1998	tt0118966
1599	Steel	1997	tt0120207
1600	She's So Lovely	1997	tt0120112
1601	Hoodlum	1997	tt0119311
1602	Leave It to Beaver	1997	tt0119509
1603	Mimic	1997	tt0119675
1604	Money Talks	1997	tt0119695
1605	Excess Baggage	1997	tt0119086
1606	Kull the Conqueror	1997	tt0119484
1608	Air Force One	1997	tt0118571
1609	187 (One Eight Seven)	1997	tt0118531
1610	Hunt for Red October, The	1990	tt0099810
1611	My Own Private Idaho	1991	tt0102494
1612	Kiss Me, Guido	1997	tt0119465
1613	Star Maps	1997	tt0120197
1614	In & Out	1997	tt0119360
1615	Edge, The	1997	tt0119051
1616	Peacemaker, The	1997	tt0119874
1617	L.A. Confidential	1997	tt0119488
1619	Seven Years in Tibet	1997	tt0120102
1620	Kiss the Girls	1997	tt0119468
1621	Soul Food	1997	tt0120169
1623	Wishmaster	1997	tt0120524
1624	Thousand Acres, A	1997	tt0120323
1625	Game, The	1997	tt0119174
1626	Fire Down Below	1997	tt0119123
1627	U Turn	1997	tt0120399
1629	MatchMaker, The	1997	tt0119632
1631	Assignment, The	1997	tt0118647
1632	Smile Like Yours, A	1997	tt0120151
1633	Ulee's Gold	1997	tt0120402
1635	Ice Storm, The	1997	tt0119349
1636	Stag	1997	tt0120192
1639	Chasing Amy	1997	tt0118842
1640	How to Be a Player	1997	tt0119326
1641	Full Monty, The	1997	tt0119164
1642	Indian Summer (a.k.a. Alive & Kicking)	1996	tt0116631
1643	Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)	1997	tt0119280
1644	I Know What You Did Last Summer	1997	tt0119345
1645	The Devil's Advocate	1997	tt0118971
1646	RocketMan (a.k.a. Rocket Man)	1997	tt0120029
1647	Playing God	1997	tt0119906
1648	House of Yes, The	1997	tt0119324
1649	Fast, Cheap & Out of Control	1997	tt0119107
1652	Year of the Horse	1997	tt0120539
1653	Gattaca	1997	tt0119177
1654	FairyTale: A True Story	1997	tt0119095
1655	Phantoms	1998	tt0119891
1657	Wonderland	1997	tt0120529
1658	Life Less Ordinary, A	1997	tt0119535
1660	Eve's Bayou	1997	tt0119080
1661	Switchback	1997	tt0119210
1663	Stripes	1981	tt0083131
1665	Bean	1997	tt0118689
1667	Mad City	1997	tt0119592
1668	One Night Stand	1997	tt0119832
1669	Tango Lesson, The	1997	tt0120275
1670	Welcome to Sarajevo	1997	tt0120490
1671	Deceiver	1997	tt0119527
1672	Rainmaker, The	1997	tt0119978
1673	Boogie Nights	1997	tt0118749
1674	Witness	1985	tt0090329
1676	Starship Troopers	1997	tt0120201
1678	Joy Luck Club, The	1993	tt0107282
1680	Sliding Doors	1998	tt0120148
1681	Mortal Kombat: Annihilation	1997	tt0119707
1682	Truman Show, The	1998	tt0120382
1683	Wings of the Dove, The	1997	tt0120520
1684	Mrs. Dalloway	1997	tt0119723
1686	Red Corner	1997	tt0119994
1687	Jackal, The	1997	tt0119395
1688	Anastasia	1997	tt0118617
1689	Man Who Knew Too Little, The	1997	tt0120483
1690	Alien: Resurrection	1997	tt0118583
1692	Alien Escape	1995	tt0112318
1693	Amistad	1997	tt0118607
1694	Apostle, The	1997	tt0118632
1696	Bent	1997	tt0118698
1699	Butcher Boy, The	1997	tt0118804
1701	Deconstructing Harry	1997	tt0118954
1702	Flubber	1997	tt0119137
1703	For Richer or Poorer	1997	tt0119142
1704	Good Will Hunting	1997	tt0119217
1707	Home Alone 3	1997	tt0119303
1711	Midnight in the Garden of Good and Evil	1997	tt0119668
1713	Mouse Hunt	1997	tt0119715
1715	Office Killer	1997	tt0119819
1717	Scream 2	1997	tt0120082
1719	Sweet Hereafter, The	1997	tt0120255
1721	Titanic	1997	tt0120338
1722	Tomorrow Never Dies	1997	tt0120347
1726	Postman, The	1997	tt0119925
1727	Horse Whisperer, The	1998	tt0119314
1728	Winter Guest, The	1997	tt0120521
1729	Jackie Brown	1997	tt0119396
1730	Kundun	1997	tt0119485
1731	Mr. Magoo	1997	tt0119718
1732	Big Lebowski, The	1998	tt0118715
1733	Afterglow	1997	tt0118566
1734	My Life in Pink (Ma vie en rose)	1997	tt0119590
1735	Great Expectations	1998	tt0119223
1739	3 Ninjas: High Noon On Mega Mountain	1998	tt0118539
1744	Firestorm	1998	tt0120670
1746	Senseless	1998	tt0120820
1747	Wag the Dog	1997	tt0120885
1748	Dark City	1998	tt0118929
1750	Star Kid	1997	tt0120478
1752	Hard Rain	1998	tt0120696
1753	Half Baked	1998	tt0120693
1754	Fallen	1998	tt0119099
1755	Shooting Fish	1997	tt0120122
1756	Prophecy II, The	1998	tt0118643
1757	Fallen Angels (Duo luo tian shi)	1995	tt0112913
1760	Spice World	1997	tt0120185
1762	Deep Rising	1998	tt0118956
1767	Music From Another Room	1998	tt0119734
1769	Replacement Killers, The	1998	tt0120008
1771	Night Flier	1997	tt0119784
1772	Blues Brothers 2000	1998	tt0118747
1777	Wedding Singer, The	1998	tt0120888
1779	Sphere	1998	tt0120184
1783	Palmetto	1998	tt0120782
1784	As Good as It Gets	1997	tt0119822
1785	King of New York	1990	tt0099939
1788	Men with Guns	1997	tt0119656
1791	Twilight	1998	tt0119594
1792	U.S. Marshals	1998	tt0120873
1794	Love and Death on Long Island	1997	tt0119574
1796	In God's Hands	1998	tt0140282
1797	Everest	1998	tt0120661
1798	Hush	1998	tt0118744
1799	Suicide Kings	1997	tt0120241
1801	Man in the Iron Mask, The	1998	tt0120744
1804	Newton Boys, The	1998	tt0120769
1805	Wild Things	1998	tt0120890
1806	Paulie	1998	tt0125454
1807	Cool, Dry Place, A	1998	tt0120642
1809	Fireworks (Hana-bi)	1997	tt0119250
1810	Primary Colors	1998	tt0119942
1812	Wide Awake	1998	tt0120510
1816	Two Girls and a Guy	1997	tt0124179
1819	Storefront Hitchcock	1997	tt0120219
1821	Object of My Affection, The	1998	tt0120772
1822	Meet the Deedles	1998	tt0120645
1824	Homegrown	1998	tt0119305
1826	Barney's Great Adventure	1998	tt0120598
1827	Big One, The	1997	tt0124295
1831	Lost in Space	1998	tt0120738
1833	Mercury Rising	1998	tt0120749
1834	Spanish Prisoner, The	1997	tt0120176
1835	City of Angels	1998	tt0120632
1836	Last Days of Disco, The	1998	tt0120728
1837	Odd Couple II, The	1998	tt0120773
1839	My Giant	1998	tt0120765
1840	He Got Game	1998	tt0124718
1841	Gingerbread Man, The	1998	tt0119196
1845	Zero Effect	1998	tt0120906
1846	Nil By Mouth	1997	tt0119792
1848	Borrowers, The	1997	tt0118755
1852	Love Walked In	1998	tt0118727
1854	Kissing a Fool	1998	tt0120723
1855	Krippendorf's Tribe	1998	tt0120725
1856	Kurt & Courtney	1998	tt0138563
1858	Mr. Nice Guy (Yat goh ho yan)	1997	tt0117786
1859	Taste of Cherry (Ta'm e guilass)	1997	tt0120265
1860	Character (Karakter)	1997	tt0119448
1861	Junk Mail (Budbringeren)	1997	tt0118785
1862	Species II	1998	tt0120841
1863	Major League: Back to the Minors	1998	tt0120742
1864	Sour Grapes	1998	tt0120838
1865	Wild Man Blues	1997	tt0141986
1866	Big Hit, The	1998	tt0120609
1870	Dancer, Texas Pop. 81	1998	tt0118925
1874	Still Breathing	1997	tt0120211
1875	Clockwatchers	1997	tt0118866
1876	Deep Impact	1998	tt0120647
1878	Woo	1998	tt0120531
1880	Lawn Dogs	1997	tt0119506
1881	Quest for Camelot	1998	tt0120800
1882	Godzilla	1998	tt0120685
1883	Bulworth	1998	tt0118798
1884	Fear and Loathing in Las Vegas	1998	tt0120669
1885	Opposite of Sex, The	1998	tt0120777
1886	I Got the Hook Up	1998	tt0131436
1887	Almost Heroes	1998	tt0119053
1888	Hope Floats	1998	tt0119313
1889	Insomnia	1997	tt0119375
1891	Ugly, The	1997	tt0120401
1892	Perfect Murder, A	1998	tt0120787
1894	Six Days Seven Nights	1998	tt0120828
1895	Can't Hardly Wait	1998	tt0127723
1896	Cousin Bette	1998	tt0118894
1897	High Art	1998	tt0139362
1900	Children of Heaven, The (Bacheha-Ye Aseman)	1997	tt0118849
1901	Dear Jesse	1997	tt0150290
1902	Dream for an Insomniac	1996	tt0116141
1903	Hav Plenty	1997	tt0126938
1904	Henry Fool	1997	tt0122529
1907	Mulan	1998	tt0120762
1909	X-Files: Fight the Future, The	1998	tt0120902
1910	I Went Down	1997	tt0126344
1911	Dr. Dolittle	1998	tt0118998
1912	Out of Sight	1998	tt0120780
1913	Picnic at Hanging Rock	1975	tt0073540
1914	Smoke Signals	1998	tt0120321
1916	Buffalo '66 (a.k.a. Buffalo 66)	1998	tt0118789
1917	Armageddon	1998	tt0120591
1918	Lethal Weapon 4	1998	tt0122151
1919	Madeline	1998	tt0123987
1920	Small Soldiers	1998	tt0122718
1921	Pi	1998	tt0138704
1922	Whatever	1998	tt0140688
1923	There's Something About Mary	1998	tt0129387
1924	Plan 9 from Outer Space	1959	tt0052077
1925	Wings	1927	tt0018578
1926	Broadway Melody, The	1929	tt0019729
1927	All Quiet on the Western Front	1930	tt0020629
1928	Cimarron	1931	tt0021746
1929	Grand Hotel	1932	tt0022958
1931	Mutiny on the Bounty	1935	tt0026752
1932	Great Ziegfeld, The	1936	tt0027698
1933	Life of Emile Zola, The	1937	tt0029146
1934	You Can't Take It with You	1938	tt0030993
1935	How Green Was My Valley	1941	tt0033729
1936	Mrs. Miniver	1942	tt0035093
1937	Going My Way	1944	tt0036872
1938	Lost Weekend, The	1945	tt0037884
1939	Best Years of Our Lives, The	1946	tt0036868
1940	Gentleman's Agreement	1947	tt0039416
1941	Hamlet	1948	tt0040416
1942	All the King's Men	1949	tt0041113
1943	Greatest Show on Earth, The	1952	tt0044672
1944	From Here to Eternity	1953	tt0045793
1945	On the Waterfront	1954	tt0047296
1946	Marty	1955	tt0048356
1947	West Side Story	1961	tt0055614
1948	Tom Jones	1963	tt0057590
1949	Man for All Seasons, A	1966	tt0060665
1950	In the Heat of the Night	1967	tt0061811
1951	Oliver!	1968	tt0063385
1952	Midnight Cowboy	1969	tt0064665
1953	French Connection, The	1971	tt0067116
1954	Rocky	1976	tt0075148
1955	Kramer vs. Kramer	1979	tt0079417
1956	Ordinary People	1980	tt0081283
1957	Chariots of Fire	1981	tt0082158
1958	Terms of Endearment	1983	tt0086425
1959	Out of Africa	1985	tt0089755
1960	Last Emperor, The	1987	tt0093389
1961	Rain Man	1988	tt0095953
1962	Driving Miss Daisy	1989	tt0097239
1963	Take the Money and Run	1969	tt0065063
1964	Klute	1971	tt0067309
1965	Repo Man	1984	tt0087995
1966	Metropolitan	1990	tt0100142
1967	Labyrinth	1986	tt0091369
1968	Breakfast Club, The	1985	tt0088847
1969	Nightmare on Elm Street 2: Freddy's Revenge, A	1985	tt0089686
1970	Nightmare on Elm Street 3: Dream Warriors, A	1987	tt0093629
1971	Nightmare on Elm Street 4: The Dream Master, A	1988	tt0095742
1972	Nightmare on Elm Street 5: The Dream Child, A	1989	tt0097981
1973	Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)	1991	tt0101917
1974	Friday the 13th	1980	tt0080761
1975	Friday the 13th Part 2	1981	tt0082418
1976	Friday the 13th Part 3: 3D	1982	tt0083972
1977	Friday the 13th Part IV: The Final Chapter	1984	tt0087298
1978	Friday the 13th Part V: A New Beginning	1985	tt0089173
1979	Friday the 13th Part VI: Jason Lives	1986	tt0091080
1980	Friday the 13th Part VII: The New Blood	1988	tt0095179
1981	Friday the 13th Part VIII: Jason Takes Manhattan	1989	tt0097388
1982	Halloween	1978	tt0077651
1983	Halloween II	1981	tt0082495
1984	Halloween III: Season of the Witch	1982	tt0085636
1985	Halloween 4: The Return of Michael Myers	1988	tt0095271
1986	Halloween 5: The Revenge of Michael Myers	1989	tt0097474
1987	Prom Night	1980	tt0081383
1988	Prom Night II	1987	tt0093176
1989	Prom Night III: The Last Kiss	1989	tt0098136
1990	Prom Night IV: Deliver Us From Evil	1992	tt0105179
1991	Child's Play	1988	tt0094862
1992	Child's Play 2	1990	tt0099253
1993	Child's Play 3	1991	tt0103956
1994	Poltergeist	1982	tt0084516
1995	Poltergeist II: The Other Side	1986	tt0091778
1996	Poltergeist III	1988	tt0095889
1997	Exorcist, The	1973	tt0070047
1998	Exorcist II: The Heretic	1977	tt0076009
1999	Exorcist III, The	1990	tt0099528
2000	Lethal Weapon	1987	tt0093409
2001	Lethal Weapon 2	1989	tt0097733
2002	Lethal Weapon 3	1992	tt0104714
2003	Gremlins	1984	tt0087363
2004	Gremlins 2: The New Batch	1990	tt0099700
2005	Goonies, The	1985	tt0089218
2006	Mask of Zorro, The	1998	tt0120746
2007	Polish Wedding	1998	tt0119910
2008	This World, Then the Fireworks	1997	tt0117898
2009	Soylent Green	1973	tt0070723
2010	Metropolis	1927	tt0017136
2011	Back to the Future Part II	1989	tt0096874
2012	Back to the Future Part III	1990	tt0099088
2013	Poseidon Adventure, The	1972	tt0069113
2014	Freaky Friday	1977	tt0076054
2015	Absent-Minded Professor, The	1961	tt0054594
2016	Apple Dumpling Gang Rides Again, The	1979	tt0078790
2017	Babes in Toyland	1961	tt0054649
2018	Bambi	1942	tt0034492
2019	Seven Samurai (Shichinin no samurai)	1954	tt0047478
2020	Dangerous Liaisons	1988	tt0094947
2021	Dune	1984	tt0087182
2022	Last Temptation of Christ, The	1988	tt0095497
2023	Godfather: Part III, The	1990	tt0099674
2024	Rapture, The	1991	tt0102757
2025	Lolita	1997	tt0119558
2026	Disturbing Behavior	1998	tt0134619
2027	Jane Austen's Mafia!	1998	tt0120741
2028	Saving Private Ryan	1998	tt0120815
2029	Billy's Hollywood Screen Kiss	1997	tt0137386
2031	Million Dollar Duck, The (a.k.a. $1,000,000 Duck)	1971	tt0066728
2032	Barefoot Executive, The	1971	tt0066811
2033	Black Cauldron, The	1985	tt0088814
2034	Black Hole, The	1979	tt0078869
2035	Blackbeard's Ghost	1968	tt0062737
2036	Blank Check	1994	tt0109287
2037	Candleshoe	1977	tt0075807
2038	Cat from Outer Space, The	1978	tt0077305
2039	Cheetah	1989	tt0097053
2040	Computer Wore Tennis Shoes, The	1969	tt0065566
2041	Condorman	1981	tt0082199
2042	D2: The Mighty Ducks	1994	tt0109520
2043	Darby O'Gill and the Little People	1959	tt0052722
2044	Devil and Max Devlin, The	1981	tt0082263
2045	Far Off Place, A	1993	tt0106868
2046	Flight of the Navigator	1986	tt0091059
2047	Gnome-Mobile, The	1967	tt0061715
2048	Great Mouse Detective, The	1986	tt0091149
2049	Happiest Millionaire, The	1967	tt0061749
2050	Herbie Goes Bananas	1980	tt0080861
2051	Herbie Goes to Monte Carlo	1977	tt0076137
2052	Hocus Pocus	1993	tt0107120
2053	Honey, I Blew Up the Kid	1992	tt0104437
2054	Honey, I Shrunk the Kids	1989	tt0097523
2055	Hot Lead and Cold Feet	1978	tt0077698
2056	In Search of the Castaways	1962	tt0056095
2057	Incredible Journey, The	1963	tt0057180
2058	Negotiator, The	1998	tt0120768
2059	Parent Trap, The	1998	tt0120783
2060	BASEketball	1998	tt0131857
2062	Governess, The	1998	tt0120687
2064	Roger & Me	1989	tt0098213
2065	Purple Rose of Cairo, The	1985	tt0089853
2066	Out of the Past	1947	tt0039689
2067	Doctor Zhivago	1965	tt0059113
2068	Fanny and Alexander (Fanny och Alexander)	1982	tt0083922
2069	Trip to Bountiful, The	1985	tt0090203
2070	Tender Mercies	1983	tt0086423
2071	And the Band Played On	1993	tt0106273
2072	'burbs, The	1989	tt0096734
2073	Fandango	1985	tt0089126
2074	Night Porter, The (Portiere di notte, Il)	1974	tt0071910
2075	Mephisto	1981	tt0082736
2076	Blue Velvet	1986	tt0090756
2077	Journey of Natty Gann, The	1985	tt0089385
2078	Jungle Book, The	1967	tt0061852
2079	Kidnapped	1960	tt0053994
2080	Lady and the Tramp	1955	tt0048280
2081	Little Mermaid, The	1989	tt0097757
2082	Mighty Ducks, The	1992	tt0104868
2083	Muppet Christmas Carol, The	1992	tt0104940
2084	Newsies	1992	tt0104990
2085	101 Dalmatians (One Hundred and One Dalmatians)	1961	tt0055254
2086	One Magic Christmas	1985	tt0089731
2087	Peter Pan	1953	tt0046183
2088	Popeye	1980	tt0081353
2089	Rescuers Down Under, The	1990	tt0100477
2090	Rescuers, The	1977	tt0076618
2091	Return from Witch Mountain	1978	tt0078158
2092	Return of Jafar, The	1994	tt0107952
2093	Return to Oz	1985	tt0089908
2094	Rocketeer, The	1991	tt0102803
2095	Shaggy D.A., The	1976	tt0075200
2096	Sleeping Beauty	1959	tt0053285
2097	Something Wicked This Way Comes	1983	tt0086336
2098	Son of Flubber	1963	tt0057518
2099	Song of the South	1946	tt0038969
2100	Splash	1984	tt0088161
2101	Squanto: A Warrior's Tale	1994	tt0111271
2102	Steamboat Willie	1928	tt0019422
2103	Tall Tale	1995	tt0111359
2104	Tex	1982	tt0084783
2105	Tron	1982	tt0084827
2106	Swing Kids	1993	tt0108265
2107	Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode)	1998	tt0120694
2108	L.A. Story	1991	tt0102250
2109	Jerk, The	1979	tt0079367
2110	Dead Men Don't Wear Plaid	1982	tt0083798
2111	Man with Two Brains, The	1983	tt0085894
2112	Grand Canyon	1991	tt0101969
2113	Graveyard Shift (Stephen King's Graveyard Shift)	1990	tt0099697
2114	Outsiders, The	1983	tt0086066
2115	Indiana Jones and the Temple of Doom	1984	tt0087469
2116	Lord of the Rings, The	1978	tt0077869
2117	1984 (Nineteen Eighty-Four)	1984	tt0087803
2118	Dead Zone, The	1983	tt0085407
2119	Maximum Overdrive	1986	tt0091499
2120	Needful Things	1993	tt0107665
2121	Cujo	1983	tt0085382
2122	Children of the Corn	1984	tt0087050
2123	All Dogs Go to Heaven	1989	tt0096787
2124	Addams Family, The	1991	tt0101272
2125	Ever After: A Cinderella Story	1998	tt0120631
2126	Snake Eyes	1998	tt0120832
2128	Safe Men	1998	tt0120813
2130	Atlantic City	1980	tt0080388
2132	Who's Afraid of Virginia Woolf?	1966	tt0061184
2133	Adventures in Babysitting	1987	tt0092513
2134	Weird Science	1985	tt0090305
2135	Doctor Dolittle	1967	tt0061584
2136	Nutty Professor, The	1963	tt0057372
2137	Charlotte's Web	1973	tt0070016
2138	Watership Down	1978	tt0078480
2139	Secret of NIMH, The	1982	tt0084649
2140	Dark Crystal, The	1982	tt0083791
2141	American Tail, An	1986	tt0090633
2142	American Tail: Fievel Goes West, An	1991	tt0101329
2143	Legend	1985	tt0089469
2144	Sixteen Candles	1984	tt0088128
2145	Pretty in Pink	1986	tt0091790
2146	St. Elmo's Fire	1985	tt0090060
2147	Clan of the Cave Bear, The	1986	tt0090848
2148	House	1986	tt0091223
2149	House II: The Second Story	1987	tt0093220
2150	Gods Must Be Crazy, The	1980	tt0080801
2151	Gods Must Be Crazy II, The	1989	tt0097443
2152	Air Bud: Golden Receiver	1998	tt0140796
2153	Avengers, The	1998	tt0118661
2154	How Stella Got Her Groove Back	1998	tt0120703
2155	Slums of Beverly Hills, The	1998	tt0120831
2159	Henry: Portrait of a Serial Killer	1986	tt0099763
2160	Rosemary's Baby	1968	tt0063522
2161	NeverEnding Story, The	1984	tt0088323
2162	NeverEnding Story II: The Next Chapter, The	1990	tt0100240
2163	Attack of the Killer Tomatoes!	1978	tt0080391
2164	Surf Nazis Must Die	1987	tt0094077
2165	Your Friends and Neighbors	1998	tt0119517
2166	Return to Paradise	1998	tt0124595
2167	Blade	1998	tt0120611
2168	Dance with Me	1998	tt0120576
2169	Dead Man on Campus	1998	tt0118301
2170	Wrongfully Accused	1998	tt0120901
2171	Next Stop Wonderland	1998	tt0119778
2173	Navigator: A Mediaeval Odyssey, The	1988	tt0095709
2174	Beetlejuice	1988	tt0094721
2176	Rope	1948	tt0040746
2177	Family Plot	1976	tt0074512
2178	Frenzy	1972	tt0068611
2180	Torn Curtain	1966	tt0061107
2181	Marnie	1964	tt0058329
2182	Wrong Man, The	1956	tt0051207
2183	Man Who Knew Too Much, The	1956	tt0049470
2184	Trouble with Harry, The	1955	tt0048750
2186	Strangers on a Train	1951	tt0044079
2187	Stage Fright	1950	tt0042994
2188	54	1998	tt0120577
2189	I Married A Strange Person!	1997	tt0119346
2190	Why Do Fools Fall In Love?	1998	tt0123324
2191	Merry War, A	1997	tt0119453
2193	Willow	1988	tt0096446
2194	Untouchables, The	1987	tt0094226
2195	Dirty Work	1998	tt0120654
2197	Firelight	1997	tt0119125
2200	Under Capricorn	1949	tt0042004
2201	Paradine Case, The	1947	tt0039694
2202	Lifeboat	1944	tt0037017
2203	Shadow of a Doubt	1943	tt0036342
2204	Saboteur	1942	tt0035279
2205	Mr. & Mrs. Smith	1941	tt0033922
2206	Suspicion	1941	tt0034248
2207	Jamaica Inn	1939	tt0031505
2208	Lady Vanishes, The	1938	tt0030341
2210	Sabotage	1936	tt0028212
2212	Man Who Knew Too Much, The	1934	tt0025452
2214	Number Seventeen (a.k.a. Number 17)	1932	tt0023285
2215	Rich and Strange	1931	tt0023395
2219	Murder!	1930	tt0021165
2221	Blackmail	1929	tt0019702
2227	Lodger: A Story of the London Fog, The	1927	tt0017075
2231	Rounders	1998	tt0128442
2232	Cube	1997	tt0123755
2236	Simon Birch	1998	tt0124879
2237	Without Limits	1998	tt0119934
2238	Seven Beauties (Pasqualino Settebellezze)	1976	tt0075040
2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)	1975	tt0073817
2240	My Bodyguard	1980	tt0081207
2241	Class	1983	tt0085346
2243	Broadcast News	1987	tt0092699
2244	Allnighter, The	1987	tt0092537
2245	Working Girl	1988	tt0096463
2246	Stars and Bars	1988	tt0096166
2247	Married to the Mob	1988	tt0095593
2248	Say Anything...	1989	tt0098258
2249	My Blue Heaven	1990	tt0100212
2250	Men Don't Leave	1990	tt0100134
2252	Hero	1992	tt0104412
2253	Toys	1992	tt0105629
2254	Choices	1981	tt0082172
2255	Young Doctors in Love	1982	tt0084938
2256	Parasite	1982	tt0084472
2257	No Small Affair	1984	tt0087810
2259	Blame It on Rio	1984	tt0086973
2260	Wisdom	1986	tt0092225
2261	One Crazy Summer	1986	tt0091680
2262	About Last Night...	1986	tt0090583
2263	Seventh Sign, The	1988	tt0096073
2264	We're No Angels	1989	tt0098625
2265	Nothing But Trouble	1991	tt0102558
2266	Butcher's Wife, The	1991	tt0101523
2267	Mortal Thoughts	1991	tt0102469
2268	Few Good Men, A	1992	tt0104257
2269	Indecent Proposal	1993	tt0107211
2271	Permanent Midnight	1998	tt0120788
2272	One True Thing	1998	tt0120776
2273	Rush Hour	1998	tt0120812
2275	Six-String Samurai	1998	tt0118736
2276	Soldier's Daughter Never Cries, A	1998	tt0120835
2278	Ronin	1998	tt0122690
2279	Urban Legend	1998	tt0146336
2280	Clay Pigeons	1998	tt0118863
2282	Pecker	1998	tt0126604
2283	Sheltering Sky, The	1990	tt0100594
2284	Bandit Queen	1994	tt0109206
2285	If....	1968	tt0063850
2286	Fiendish Plot of Dr. Fu Manchu, The	1980	tt0080731
2287	Them!	1954	tt0047573
2288	Thing, The	1982	tt0084787
2289	Player, The	1992	tt0105151
2290	Stardust Memories	1980	tt0081554
2291	Edward Scissorhands	1990	tt0099487
2292	Overnight Delivery	1998	tt0117276
2294	Antz	1998	tt0120587
2295	Impostors, The	1998	tt0120823
2296	Night at the Roxbury, A	1998	tt0120770
2297	What Dreams May Come	1998	tt0120889
2300	Producers, The	1968	tt0063462
2301	History of the World: Part I	1981	tt0082517
2302	My Cousin Vinny	1992	tt0104952
2303	Nashville	1975	tt0073440
2304	Love Is the Devil	1998	tt0119577
2305	Slam	1998	tt0139615
2306	Holy Man	1998	tt0120701
2307	One Tough Cop	1998	tt0122642
2310	Mighty, The	1998	tt0119670
2311	2010: The Year We Make Contact	1984	tt0086837
2312	Children of a Lesser God	1986	tt0090830
2313	Elephant Man, The	1980	tt0080678
2314	Beloved	1998	tt0120603
2315	Bride of Chucky (Child's Play 4)	1998	tt0144120
2316	Practical Magic	1998	tt0120791
2318	Happiness	1998	tt0147612
2320	Apt Pupil	1998	tt0118636
2321	Pleasantville	1998	tt0120789
2322	Soldier	1998	tt0120157
2323	Cruise, The	1998	tt0150230
2325	Orgazmo	1997	tt0124819
2327	Tales from the Darkside: The Movie	1990	tt0100740
2328	Vampires	1998	tt0120877
2329	American History X	1998	tt0120586
2330	Hands on a Hard Body	1996	tt0116481
2331	Living Out Loud	1998	tt0120722
2333	Gods and Monsters	1998	tt0120684
2334	Siege, The	1998	tt0133952
2335	Waterboy, The	1998	tt0120484
2336	Elizabeth	1998	tt0127536
2337	Velvet Goldmine	1998	tt0120879
2338	I Still Know What You Did Last Summer	1998	tt0130018
2339	I'll Be Home For Christmas	1998	tt0155753
2340	Meet Joe Black	1998	tt0119643
2342	Hard Core Logo	1996	tt0116488
2344	Runaway Train	1985	tt0089941
2345	Desert Bloom	1986	tt0090934
2346	Stepford Wives, The	1975	tt0073747
2347	Pope of Greenwich Village, The	1984	tt0087932
2348	Sid and Nancy	1986	tt0091954
2349	Mona Lisa	1986	tt0091538
2350	Heart Condition	1990	tt0099750
2351	Nights of Cabiria (Notti di Cabiria, Le)	1957	tt0050783
2352	Big Chill, The	1983	tt0085244
2353	Enemy of the State	1998	tt0120660
2354	Rugrats Movie, The	1998	tt0134067
2355	Bug's Life, A	1998	tt0120623
2356	Celebrity	1998	tt0120533
2357	Central Station (Central do Brasil)	1998	tt0140888
2359	Waking Ned Devine (a.k.a. Waking Ned)	1998	tt0166396
2360	Celebration, The (Festen)	1998	tt0154420
2361	Pink Flamingos	1972	tt0069089
2362	Glen or Glenda	1953	tt0045826
2363	Godzilla (Gojira)	1954	tt0047034
2364	Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The)	1984	tt0087344
2365	King Kong vs. Godzilla (Kingukongu tai Gojira)	1962	tt0056142
2366	King Kong	1933	tt0024216
2367	King Kong	1976	tt0074751
2368	King Kong Lives	1986	tt0091344
2369	Desperately Seeking Susan	1985	tt0089017
2370	Emerald Forest, The	1985	tt0089087
2371	Fletch	1985	tt0089155
2372	Fletch Lives	1989	tt0097366
2373	Red Sonja	1985	tt0089893
2374	Gung Ho	1986	tt0091159
2375	Money Pit, The	1986	tt0091541
2376	View to a Kill, A	1985	tt0090264
2377	Lifeforce	1985	tt0089489
2378	Police Academy	1984	tt0087928
